60237	60239	60237	60238
60238	60240	60238	60239
60239	60241	60239	60240
60240	60242	60240	60241
60241	60243	60241	60242
60242	60244	60242	60243
60243	60245	60243	60244
60244	60246	60244	60245
60245	60247	60245	60246
60246	60248	60246	60247
60247	60249	60247	60248
60248	60250	60248	60249
60249	60251	60249	60250
60250	60252	60250	60251
60251	60253	60251	60252
60252	60254	60252	60253
60253	60255	60253	60254
60254	60256	60254	60255
60255	60257	60255	60256
60256	60258	60256	60257
60257	60259	60257	60258
60258	60260	60258	60259
60259	60261	60259	60260
60260	60262	60260	60261
60261	60263	60261	60262
60262	60264	60262	60263
60263	60265	60263	60264
60264	60266	60264	60265
60265	60267	60265	60266
60266	60268	60266	60267
60267	60269	60267	60268
60268	60270	60268	60269
60269	60271	60269	60270
60270	60272	60270	60271
60271	60273	60271	60272
60272	60274	60272	60273
60273	60275	60273	60274
60274	60276	60274	60275
60275	60277	60275	60276
60276	60278	60276	60277
60277	60279	60277	60278
60278	60280	60278	60279
60279	60281	60279	60280
60280	60282	60280	60281
60281	60283	60281	60282
60282	60284	60282	60283
60283	60285	60283	60284
60284	60286	60284	60285
60285	60287	60285	60286
60286	60288	60286	60287
60287	60289	60287	60288
60288	60290	60288	60289
60289	60291	60289	60290
60290	60292	60290	60291
60291	60293	60291	60292
60292	60294	60292	60293
60293	60295	60293	60294
60294	60296	60294	60295
60295	60297	60295	60296
60296	60298	60296	60297
60297	60299	60297	60298
60298	60300	60298	60299
60299	60301	60299	60300
60300	60302	60300	60301
60301	60303	60301	60302
60302	60304	60302	60303
60303	60305	60303	60304
60304	60306	60304	60305
60305	60307	60305	60306
60306	60308	60306	60307
60307	60309	60307	60308
60308	60310	60308	60309
60309	60311	60309	60310
60310	60312	60310	60311
60311	60313	60311	60312
60312	60314	60312	60313
60313	60315	60313	60314
60314	60316	60314	60315
60315	60317	60315	60316
60316	60318	60316	60317
60317	60319	60317	60318
60318	60320	60318	60319
60319	60321	60319	60320
60320	60322	60320	60321
60321	60323	60321	60322
60322	60324	60322	60323
60323	60325	60323	60324
60324	60326	60324	60325
60325	60327	60325	60326
60326	60328	60326	60327
60327	60329	60327	60328
60328	60330	60328	60329
60329	60331	60329	60330
60330	60332	60330	60331
60331	60333	60331	60332
60332	60334	60332	60333
60333	60335	60333	60334
60334	60336	60334	60335
60335	60337	60335	60336
60336	60338	60336	60337
60337	60339	60337	60338
60338	60340	60338	60339
60339	60341	60339	60340
60340	60342	60340	60341
60341	60343	60341	60342
60342	60344	60342	60343
60343	60345	60343	60344
60344	60346	60344	60345
60345	60347	60345	60346
60346	60348	60346	60347
60347	60349	60347	60348
60348	60350	60348	60349
60349	60351	60349	60350
60350	60352	60350	60351
60351	60353	60351	60352
60352	60354	60352	60353
60353	60355	60353	60354
60354	60356	60354	60355
60355	60357	60355	60356
60356	60358	60356	60357
60357	60359	60357	60358
60358	60360	60358	60359
60359	60361	60359	60360
60360	60362	60360	60361
60361	60363	60361	60362
60362	60364	60362	60363
60363	60365	60363	60364
60364	60366	60364	60365
60365	60367	60365	60366
60366	60368	60366	60367
60367	60369	60367	60368
60368	60370	60368	60369
60369	60371	60369	60370
60370	60372	60370	60371
60371	60373	60371	60372
60372	60374	60372	60373
60373	60375	60373	60374
60374	60376	60374	60375
60375	60377	60375	60376
60376	60378	60376	60377
60377	60379	60377	60378
60378	60380	60378	60379
60379	60381	60379	60380
60380	60382	60380	60381
60381	60383	60381	60382
60382	60384	60382	60383
60383	60385	60383	60384
60384	60386	60384	60385
60385	60387	60385	60386
60386	60388	60386	60387
60387	60389	60387	60388
60388	60390	60388	60389
60389	60391	60389	60390
60390	60392	60390	60391
60391	60393	60391	60392
60392	60394	60392	60393
60393	60395	60393	60394
60394	60396	60394	60395
60395	60397	60395	60396
60396	60398	60396	60397
60397	60399	60397	60398
60398	60400	60398	60399
60399	60401	60399	60400
60400	60402	60400	60401
60401	60403	60401	60402
60402	60404	60402	60403
60403	60405	60403	60404
60404	60406	60404	60405
60405	60407	60405	60406
60406	60408	60406	60407
60407	60409	60407	60408
60408	60410	60408	60409
60409	60411	60409	60410
60410	60412	60410	60411
60411	60413	60411	60412
60412	60414	60412	60413
60413	60415	60413	60414
60414	60416	60414	60415
60415	60417	60415	60416
60416	60418	60416	60417
60417	60419	60417	60418
60418	60420	60418	60419
60419	60421	60419	60420
60420	60422	60420	60421
60421	60423	60421	60422
60422	60424	60422	60423
60423	60425	60423	60424
60424	60426	60424	60425
60425	60427	60425	60426
60426	60428	60426	60427
60427	60429	60427	60428
60428	60430	60428	60429
60429	60431	60429	60430
60430	60432	60430	60431
60431	60433	60431	60432
60432	60434	60432	60433
60433	60435	60433	60434
60434	60436	60434	60435
60435	60437	60435	60436
60436	60438	60436	60437
60437	60439	60437	60438
60438	60440	60438	60439
60439	60441	60439	60440
60440	60442	60440	60441
60441	60443	60441	60442
60442	60444	60442	60443
60443	60445	60443	60444
60444	60446	60444	60445
60445	60447	60445	60446
60446	60448	60446	60447
60447	60449	60447	60448
60448	60450	60448	60449
60449	60451	60449	60450
60450	60452	60450	60451
60451	60453	60451	60452
60452	60454	60452	60453
60453	60455	60453	60454
60454	60456	60454	60455
60455	60457	60455	60456
60456	60458	60456	60457
60457	60459	60457	60458
60458	60460	60458	60459
60459	60461	60459	60460
60460	60462	60460	60461
60461	60463	60461	60462
60462	60464	60462	60463
60463	60465	60463	60464
60464	60466	60464	60465
60465	60467	60465	60466
60466	60468	60466	60467
60467	60469	60467	60468
60468	60470	60468	60469
60469	60471	60469	60470
60470	60472	60470	60471
60471	60473	60471	60472
60472	60474	60472	60473
60473	60475	60473	60474
60474	60476	60474	60475
60475	60477	60475	60476
60476	60478	60476	60477
60477	60479	60477	60478
60478	60480	60478	60479
60479	60481	60479	60480
60480	60482	60480	60481
60481	60483	60481	60482
60482	60484	60482	60483
60483	60485	60483	60484
60484	60486	60484	60485
60485	60487	60485	60486
60486	60488	60486	60487
60487	60489	60487	60488
60488	60490	60488	60489
60489	60491	60489	60490
60490	60492	60490	60491
60491	60493	60491	60492
60492	60494	60492	60493
60493	60495	60493	60494
60494	60496	60494	60495
60495	60497	60495	60496
60496	60498	60496	60497
60497	60499	60497	60498
60498	60500	60498	60499
60499	60501	60499	60500
60500	60502	60500	60501
60501	60503	60501	60502
60502	60504	60502	60503
60503	60505	60503	60504
60504	60506	60504	60505
60505	60507	60505	60506
60506	60508	60506	60507
60507	60509	60507	60508
60508	60510	60508	60509
60509	60511	60509	60510
60510	60512	60510	60511
60511	60513	60511	60512
60512	60514	60512	60513
60513	60515	60513	60514
60514	60516	60514	60515
60515	60517	60515	60516
60516	60518	60516	60517
60517	60519	60517	60518
60518	60520	60518	60519
60519	60521	60519	60520
60520	60522	60520	60521
60521	60523	60521	60522
60522	60524	60522	60523
60523	60525	60523	60524
60524	60526	60524	60525
60525	60527	60525	60526
60526	60528	60526	60527
60527	60529	60527	60528
60528	60530	60528	60529
60529	60531	60529	60530
60530	60532	60530	60531
60531	60533	60531	60532
60532	60534	60532	60533
60533	60535	60533	60534
60534	60536	60534	60535
60535	60537	60535	60536
60536	60538	60536	60537
60537	60539	60537	60538
60538	60540	60538	60539
60539	60541	60539	60540
60540	60542	60540	60541
60541	60543	60541	60542
60542	60544	60542	60543
60543	60545	60543	60544
60544	60546	60544	60545
60545	60547	60545	60546
60546	60548	60546	60547
60547	60549	60547	60548
60548	60550	60548	60549
60549	60551	60549	60550
60550	60552	60550	60551
60551	60553	60551	60552
60552	60554	60552	60553
60553	60555	60553	60554
60554	60556	60554	60555
60555	60557	60555	60556
60556	60558	60556	60557
60557	60559	60557	60558
60558	60560	60558	60559
60559	60561	60559	60560
60560	60562	60560	60561
60561	60563	60561	60562
60562	60564	60562	60563
60563	60565	60563	60564
60564	60566	60564	60565
60565	60567	60565	60566
60566	60568	60566	60567
60567	60569	60567	60568
60568	60570	60568	60569
60569	60571	60569	60570
60570	60572	60570	60571
60571	60573	60571	60572
60572	60574	60572	60573
60573	60575	60573	60574
60574	60576	60574	60575
60575	60577	60575	60576
60576	60578	60576	60577
60577	60579	60577	60578
60578	60580	60578	60579
60579	60581	60579	60580
60580	60582	60580	60581
60581	60583	60581	60582
60582	60584	60582	60583
60583	60585	60583	60584
60584	60586	60584	60585
60585	60587	60585	60586
60586	60588	60586	60587
60587	60589	60587	60588
60588	60590	60588	60589
60589	60591	60589	60590
60590	60592	60590	60591
60591	60593	60591	60592
60592	60594	60592	60593
60593	60595	60593	60594
60594	60596	60594	60595
60595	60597	60595	60596
60596	60598	60596	60597
60597	60599	60597	60598
60598	60600	60598	60599
60599	60601	60599	60600
60600	60602	60600	60601
60601	60603	60601	60602
60602	60604	60602	60603
60603	60605	60603	60604
60604	60606	60604	60605
60605	60607	60605	60606
60606	60608	60606	60607
60607	60609	60607	60608
60608	60610	60608	60609
60609	60611	60609	60610
60610	60612	60610	60611
60611	60613	60611	60612
60612	60614	60612	60613
60613	60615	60613	60614
60614	60616	60614	60615
60615	60617	60615	60616
60616	60618	60616	60617
60617	60619	60617	60618
60618	60620	60618	60619
60619	60621	60619	60620
60620	60622	60620	60621
60621	60623	60621	60622
60622	60624	60622	60623
60623	60625	60623	60624
60624	60626	60624	60625
60625	60627	60625	60626
60626	60628	60626	60627
60627	60629	60627	60628
60628	60630	60628	60629
60629	60631	60629	60630
60630	60632	60630	60631
60631	60633	60631	60632
60632	60634	60632	60633
60633	60635	60633	60634
60634	60636	60634	60635
60635	60637	60635	60636
60636	60638	60636	60637
60637	60639	60637	60638
60638	60640	60638	60639
60639	60641	60639	60640
60640	60642	60640	60641
60641	60643	60641	60642
60642	60644	60642	60643
60643	60645	60643	60644
60644	60646	60644	60645
60645	60647	60645	60646
60646	60648	60646	60647
60647	60649	60647	60648
60648	60650	60648	60649
60649	60651	60649	60650
60650	60652	60650	60651
60651	60653	60651	60652
60652	60654	60652	60653
60653	60655	60653	60654
60654	60656	60654	60655
60655	60657	60655	60656
60656	60658	60656	60657
60657	60659	60657	60658
60658	60660	60658	60659
60659	60661	60659	60660
60660	60662	60660	60661
60661	60663	60661	60662
60662	60664	60662	60663
60663	60665	60663	60664
60664	60666	60664	60665
60665	60667	60665	60666
60666	60668	60666	60667
60667	60669	60667	60668
60668	60670	60668	60669
60669	60671	60669	60670
60670	60672	60670	60671
60671	60673	60671	60672
60672	60674	60672	60673
60673	60675	60673	60674
60674	60676	60674	60675
60675	60677	60675	60676
60676	60678	60676	60677
60677	60679	60677	60678
60678	60680	60678	60679
60679	60681	60679	60680
60680	60682	60680	60681
60681	60683	60681	60682
60682	60684	60682	60683
60683	60685	60683	60684
60684	60686	60684	60685
60685	60687	60685	60686
60686	60688	60686	60687
60687	60689	60687	60688
60688	60690	60688	60689
60689	60691	60689	60690
60690	60692	60690	60691
60691	60693	60691	60692
60692	60694	60692	60693
60693	60695	60693	60694
60694	60696	60694	60695
60695	60697	60695	60696
60696	60698	60696	60697
60697	60699	60697	60698
60698	60700	60698	60699
60699	60701	60699	60700
60700	60702	60700	60701
60701	60703	60701	60702
60702	60704	60702	60703
60703	60705	60703	60704
60704	60706	60704	60705
60705	60707	60705	60706
60706	60708	60706	60707
60707	60709	60707	60708
60708	60710	60708	60709
60709	60711	60709	60710
60710	60712	60710	60711
60711	60713	60711	60712
60712	60714	60712	60713
60713	60715	60713	60714
60714	60716	60714	60715
60715	60717	60715	60716
60716	60718	60716	60717
60717	60719	60717	60718
60718	60720	60718	60719
60719	60721	60719	60720
60720	60722	60720	60721
60721	60723	60721	60722
60722	60724	60722	60723
60723	60725	60723	60724
60724	60726	60724	60725
60725	60727	60725	60726
60726	60728	60726	60727
60727	60729	60727	60728
60728	60730	60728	60729
60729	60731	60729	60730
60730	60732	60730	60731
60731	60733	60731	60732
60732	60734	60732	60733
60733	60735	60733	60734
60734	60736	60734	60735
60735	60737	60735	60736
60736	60738	60736	60737
60737	60739	60737	60738
60738	60740	60738	60739
60739	60741	60739	60740
60740	60742	60740	60741
60741	60743	60741	60742
60742	60744	60742	60743
60743	60745	60743	60744
60744	60746	60744	60745
60745	60747	60745	60746
60746	60748	60746	60747
60747	60749	60747	60748
60748	60750	60748	60749
60749	60751	60749	60750
60750	60752	60750	60751
60751	60753	60751	60752
60752	60754	60752	60753
60753	60755	60753	60754
60754	60756	60754	60755
60755	60757	60755	60756
60756	60758	60756	60757
60757	60759	60757	60758
60758	60760	60758	60759
60759	60761	60759	60760
60760	60762	60760	60761
60761	60763	60761	60762
60762	60764	60762	60763
60763	60765	60763	60764
60764	60766	60764	60765
60765	60767	60765	60766
60766	60768	60766	60767
60767	60769	60767	60768
60768	60770	60768	60769
60769	60771	60769	60770
60770	60772	60770	60771
60771	60773	60771	60772
60772	60774	60772	60773
60773	60775	60773	60774
60774	60776	60774	60775
60775	60777	60775	60776
60776	60778	60776	60777
60777	60779	60777	60778
60778	60780	60778	60779
60779	60781	60779	60780
60780	60782	60780	60781
60781	60783	60781	60782
60782	60784	60782	60783
60783	60785	60783	60784
60784	60786	60784	60785
60785	60787	60785	60786
60786	60788	60786	60787
60787	60789	60787	60788
60788	60790	60788	60789
60789	60791	60789	60790
60790	60792	60790	60791
60791	60793	60791	60792
60792	60794	60792	60793
60793	60795	60793	60794
60794	60796	60794	60795
60795	60797	60795	60796
60796	60798	60796	60797
60797	60799	60797	60798
60798	60800	60798	60799
60799	60801	60799	60800
60800	60802	60800	60801
60801	60803	60801	60802
60802	60804	60802	60803
60803	60805	60803	60804
60804	60806	60804	60805
60805	60807	60805	60806
60806	60808	60806	60807
60807	60809	60807	60808
60808	60810	60808	60809
60809	60811	60809	60810
60810	60812	60810	60811
60811	60813	60811	60812
60812	60814	60812	60813
60813	60815	60813	60814
60814	60816	60814	60815
60815	60817	60815	60816
60816	60818	60816	60817
60817	60819	60817	60818
60818	60820	60818	60819
60819	60821	60819	60820
60820	60822	60820	60821
60821	60823	60821	60822
60822	60824	60822	60823
60823	60825	60823	60824
60824	60826	60824	60825
60825	60827	60825	60826
60826	60828	60826	60827
60827	60829	60827	60828
60828	60830	60828	60829
60829	60831	60829	60830
60830	60832	60830	60831
60831	60833	60831	60832
60832	60834	60832	60833
60833	60835	60833	60834
60834	60836	60834	60835
60835	60837	60835	60836
60836	60838	60836	60837
60837	60839	60837	60838
60838	60840	60838	60839
60839	60841	60839	60840
60840	60842	60840	60841
60841	60843	60841	60842
60842	60844	60842	60843
60843	60845	60843	60844
60844	60846	60844	60845
60845	60847	60845	60846
60846	60848	60846	60847
60847	60849	60847	60848
60848	60850	60848	60849
60849	60851	60849	60850
60850	60852	60850	60851
60851	60853	60851	60852
60852	60854	60852	60853
60853	60855	60853	60854
60854	60856	60854	60855
60855	60857	60855	60856
60856	60858	60856	60857
60857	60859	60857	60858
60858	60860	60858	60859
60859	60861	60859	60860
60860	60862	60860	60861
60861	60863	60861	60862
60862	60864	60862	60863
60863	60865	60863	60864
60864	60866	60864	60865
60865	60867	60865	60866
60866	60868	60866	60867
60867	60869	60867	60868
60868	60870	60868	60869
60869	60871	60869	60870
60870	60872	60870	60871
60871	60873	60871	60872
60872	60874	60872	60873
60873	60875	60873	60874
60874	60876	60874	60875
60875	60877	60875	60876
60876	60878	60876	60877
60877	60879	60877	60878
60878	60880	60878	60879
60879	60881	60879	60880
60880	60882	60880	60881
60881	60883	60881	60882
60882	60884	60882	60883
60883	60885	60883	60884
60884	60886	60884	60885
60885	60887	60885	60886
60886	60888	60886	60887
60887	60889	60887	60888
60888	60890	60888	60889
60889	60891	60889	60890
60890	60892	60890	60891
60891	60893	60891	60892
60892	60894	60892	60893
60893	60895	60893	60894
60894	60896	60894	60895
60895	60897	60895	60896
60896	60898	60896	60897
60897	60899	60897	60898
60898	60900	60898	60899
60899	60901	60899	60900
60900	60902	60900	60901
60901	60903	60901	60902
60902	60904	60902	60903
60903	60905	60903	60904
60904	60906	60904	60905
60905	60907	60905	60906
60906	60908	60906	60907
60907	60909	60907	60908
60908	60910	60908	60909
60909	60911	60909	60910
60910	60912	60910	60911
60911	60913	60911	60912
60912	60914	60912	60913
60913	60915	60913	60914
60914	60916	60914	60915
60915	60917	60915	60916
60916	60918	60916	60917
60917	60919	60917	60918
60918	60920	60918	60919
60919	60921	60919	60920
60920	60922	60920	60921
60921	60923	60921	60922
60922	60924	60922	60923
60923	60925	60923	60924
60924	60926	60924	60925
60925	60927	60925	60926
60926	60928	60926	60927
60927	60929	60927	60928
60928	60930	60928	60929
60929	60931	60929	60930
60930	60932	60930	60931
60931	60933	60931	60932
60932	60934	60932	60933
60933	60935	60933	60934
60934	60936	60934	60935
60935	60937	60935	60936
60936	60938	60936	60937
60937	60939	60937	60938
60938	60940	60938	60939
60939	60941	60939	60940
60940	60942	60940	60941
60941	60943	60941	60942
60942	60944	60942	60943
60943	60945	60943	60944
60944	60946	60944	60945
60945	60947	60945	60946
60946	60948	60946	60947
60947	60949	60947	60948
60948	60950	60948	60949
60949	60951	60949	60950
60950	60952	60950	60951
60951	60953	60951	60952
60952	60954	60952	60953
60953	60955	60953	60954
60954	60956	60954	60955
60955	60957	60955	60956
60956	60958	60956	60957
60957	60959	60957	60958
60958	60960	60958	60959
60959	60961	60959	60960
60960	60962	60960	60961
60961	60963	60961	60962
60962	60964	60962	60963
60963	60965	60963	60964
60964	60966	60964	60965
60965	60967	60965	60966
60966	60968	60966	60967
60967	60969	60967	60968
60968	60970	60968	60969
60969	60971	60969	60970
60970	60972	60970	60971
60971	60973	60971	60972
60972	60974	60972	60973
60973	60975	60973	60974
60974	60976	60974	60975
60975	60977	60975	60976
60976	60978	60976	60977
60977	60979	60977	60978
60978	60980	60978	60979
60979	60981	60979	60980
60980	60982	60980	60981
60981	60983	60981	60982
60982	60984	60982	60983
60983	60985	60983	60984
60984	60986	60984	60985
60985	60987	60985	60986
60986	60988	60986	60987
60987	60989	60987	60988
60988	60990	60988	60989
60989	60991	60989	60990
60990	60992	60990	60991
60991	60993	60991	60992
60992	60994	60992	60993
60993	60995	60993	60994
60994	60996	60994	60995
60995	60997	60995	60996
60996	60998	60996	60997
60997	60999	60997	60998
60998	61000	60998	60999
60999	61001	60999	61000
61000	61002	61000	61001
61001	61003	61001	61002
61002	61004	61002	61003
61003	61005	61003	61004
61004	61006	61004	61005
61005	61007	61005	61006
61006	61008	61006	61007
61007	61009	61007	61008
61008	61010	61008	61009
61009	61011	61009	61010
61010	61012	61010	61011
61011	61013	61011	61012
61012	61014	61012	61013
61013	61015	61013	61014
61014	61016	61014	61015
61015	61017	61015	61016
61016	61018	61016	61017
61017	61019	61017	61018
61018	61020	61018	61019
61019	61021	61019	61020
61020	61022	61020	61021
61021	61023	61021	61022
61022	61024	61022	61023
61023	61025	61023	61024
61024	61026	61024	61025
61025	61027	61025	61026
61026	61028	61026	61027
61027	61029	61027	61028
61028	61030	61028	61029
61029	61031	61029	61030
61030	61032	61030	61031
61031	61033	61031	61032
61032	61034	61032	61033
61033	61035	61033	61034
61034	61036	61034	61035
61035	61037	61035	61036
61036	61038	61036	61037
61037	61039	61037	61038
61038	61040	61038	61039
61039	61041	61039	61040
61040	61042	61040	61041
61041	61043	61041	61042
61042	61044	61042	61043
61043	61045	61043	61044
61044	61046	61044	61045
61045	61047	61045	61046
61046	61048	61046	61047
61047	61049	61047	61048
61048	61050	61048	61049
61049	61051	61049	61050
61050	61052	61050	61051
61051	61053	61051	61052
61052	61054	61052	61053
61053	61055	61053	61054
61054	61056	61054	61055
61055	61057	61055	61056
61056	61058	61056	61057
61057	61059	61057	61058
61058	61060	61058	61059
61059	61061	61059	61060
61060	61062	61060	61061
61061	61063	61061	61062
61062	61064	61062	61063
61063	61065	61063	61064
61064	61066	61064	61065
61065	61067	61065	61066
61066	61068	61066	61067
61067	61069	61067	61068
61068	61070	61068	61069
61069	61071	61069	61070
61070	61072	61070	61071
61071	61073	61071	61072
61072	61074	61072	61073
61073	61075	61073	61074
61074	61076	61074	61075
61075	61077	61075	61076
61076	61078	61076	61077
61077	61079	61077	61078
61078	61080	61078	61079
61079	61081	61079	61080
61080	61082	61080	61081
61081	61083	61081	61082
61082	61084	61082	61083
61083	61085	61083	61084
61084	61086	61084	61085
61085	61087	61085	61086
61086	61088	61086	61087
61087	61089	61087	61088
61088	61090	61088	61089
61089	61091	61089	61090
61090	61092	61090	61091
61091	61093	61091	61092
61092	61094	61092	61093
61093	61095	61093	61094
61094	61096	61094	61095
61095	61097	61095	61096
61096	61098	61096	61097
61097	61099	61097	61098
61098	61100	61098	61099
61099	61101	61099	61100
61100	61102	61100	61101
61101	61103	61101	61102
61102	61104	61102	61103
61103	61105	61103	61104
61104	61106	61104	61105
61105	61107	61105	61106
61106	61108	61106	61107
61107	61109	61107	61108
61108	61110	61108	61109
61109	61111	61109	61110
61110	61112	61110	61111
61111	61113	61111	61112
61112	61114	61112	61113
61113	61115	61113	61114
61114	61116	61114	61115
61115	61117	61115	61116
61116	61118	61116	61117
61117	61119	61117	61118
61118	61120	61118	61119
61119	61121	61119	61120
61120	61122	61120	61121
61121	61123	61121	61122
61122	61124	61122	61123
61123	61125	61123	61124
61124	61126	61124	61125
61125	61127	61125	61126
61126	61128	61126	61127
61127	61129	61127	61128
61128	61130	61128	61129
61129	61131	61129	61130
61130	61132	61130	61131
61131	61133	61131	61132
61132	61134	61132	61133
61133	61135	61133	61134
61134	61136	61134	61135
61135	61137	61135	61136
61136	61138	61136	61137
61137	61139	61137	61138
61138	61140	61138	61139
61139	61141	61139	61140
61140	61142	61140	61141
61141	61143	61141	61142
61142	61144	61142	61143
61143	61145	61143	61144
61144	61146	61144	61145
61145	61147	61145	61146
61146	61148	61146	61147
61147	61149	61147	61148
61148	61150	61148	61149
61149	61151	61149	61150
61150	61152	61150	61151
61151	61153	61151	61152
61152	61154	61152	61153
61153	61155	61153	61154
61154	61156	61154	61155
61155	61157	61155	61156
61156	61158	61156	61157
61157	61159	61157	61158
61158	61160	61158	61159
61159	61161	61159	61160
61160	61162	61160	61161
61161	61163	61161	61162
61162	61164	61162	61163
61163	61165	61163	61164
61164	61166	61164	61165
61165	61167	61165	61166
